playerId,playerName,twitterHandle,f_actual,f_bin1,f_bin2,f_bin3,f_bin4,f_bin5,tweet_count,mean_retes,mean_likes
593140,Michael Feliz,elfeliz5,137.0,0.072992700729927,0.25547445255474455,0.583941605839416,0.051094890510948905,0.0364963503649635,0,,
620454,Jose Castillo,65josecastillo,142.0,0.09859154929577464,0.21830985915492956,0.6408450704225352,0.028169014084507043,0.014084507042253521,0,,
664871,Kyle Dowdy,kyle_dowdy116,155.0,0.13548387096774195,0.2129032258064516,0.5419354838709678,0.05806451612903226,0.05161290322580645,0,,
594798,Jacob deGrom,jdegrom19,182.0,0.37362637362637363,0.44505494505494503,0.17032967032967034,0.01098901098901099,0.0,0,,
466320,Melky Cabrera,melkyc,160.0,0.19375,0.5,0.275,0.03125,0.0,0,,
665947,Sherten Apostel,shertenapostel,172.0,0.05813953488372093,0.4011627906976744,0.47093023255813954,0.040697674418604654,0.029069767441860465,0,,
600474,Pedro Severino,pedrosevrino_o,168.0,0.07738095238095238,0.32142857142857145,0.4583333333333333,0.08333333333333333,0.05952380952380952,0,,
641656,Ian Hamilton,ianhamilton5,174.0,0.5747126436781609,0.22988505747126436,0.16666666666666666,0.011494252873563218,0.017241379310344827,0,,
596129,Daniel Vogelbach,flowbro3,183.0,0.16939890710382513,0.4644808743169399,0.33879781420765026,0.01092896174863388,0.01639344262295082,0,,
669294,Paul Campbell,pcampbell781,184.0,0.25,0.44021739130434784,0.2608695652173913,0.02717391304347826,0.021739130434782608,0,,
642098,Glenn Sparkman,sparkman_glenn,197.0,0.20304568527918782,0.2893401015228426,0.4416243654822335,0.030456852791878174,0.03553299492385787,0,,
621348,Sam Clay,samclay11,197.0,0.41624365482233505,0.3350253807106599,0.2182741116751269,0.025380710659898477,0.005076142131979695,0,,
594027,Tayron Guerrero,tayronguerrero,198.0,0.20202020202020202,0.4292929292929293,0.30808080808080807,0.025252525252525252,0.03535353535353535,0,,
622713,Engelb Vielma,engelb22,200.0,0.205,0.28,0.425,0.055,0.035,0,,
623214,Abiatal Avelino,avelinoabiatal,209.0,0.03349282296650718,0.24401913875598086,0.5980861244019139,0.07177033492822966,0.05263157894736842,0,,
672578,Carlos Hernandez,CHernandez26,212.0,0.4716981132075472,0.2783018867924528,0.18396226415094338,0.04716981132075472,0.018867924528301886,0,,
628711,Julio Urias,juliourias7,225.0,0.44,0.36444444444444446,0.17333333333333334,0.022222222222222223,0.0,0,,
665854,Luis Oviedo,Oviedoluis59,227.0,0.14977973568281938,0.28193832599118945,0.5286343612334802,0.02643171806167401,0.013215859030837005,0,,
592102,Cody Allen,cody_allen4,241.0,0.7842323651452282,0.18672199170124482,0.029045643153526972,0.0,0.0,0,,
660620,Jonathan Arauz,jaarauz03,249.0,0.27309236947791166,0.22088353413654618,0.44176706827309237,0.040160642570281124,0.024096385542168676,0,,
435062,Howie Kendrick,hkendrick47,257.0,0.1517509727626459,0.43190661478599224,0.35019455252918286,0.058365758754863814,0.007782101167315175,0,,
664092,Sean Poppen,spoppen71,257.0,0.1517509727626459,0.3229571984435798,0.4280155642023346,0.054474708171206226,0.042801556420233464,0,,
545343,Louis Head,sweetlouuu832,292.0,0.19863013698630136,0.3047945205479452,0.4417808219178082,0.0410958904109589,0.0136986301369863,7,30.571428571428573,0.0
602074,Yonathan Daza,andersondaza_,308.0,0.10064935064935066,0.4155844155844156,0.37662337662337664,0.045454545454545456,0.06168831168831169,0,,
649963,Bo Takahashi,botakahashi,306.0,0.31699346405228757,0.3464052287581699,0.28431372549019607,0.042483660130718956,0.00980392156862745,0,,
606336,Luis Marte,Luismarte015,317.0,0.22712933753943218,0.31545741324921134,0.4227129337539432,0.03470031545741325,0.0,0,,
670912,Johan Oviedo,johanoviedo24,334.0,0.12874251497005987,0.3263473053892216,0.48502994011976047,0.029940119760479042,0.029940119760479042,0,,
676424,Alec Bettinger,Rick_From_AZ,349.0,0.2349570200573066,0.335243553008596,0.3667621776504298,0.034383954154727794,0.02865329512893983,10,538.2,3.8
571467,Steven Baron,sbaron88,353.0,0.28895184135977336,0.2577903682719547,0.33994334277620397,0.06515580736543909,0.04815864022662889,0,,
622168,Yairo Munoz,yairomunoz12,365.0,0.052054794520547946,0.27123287671232876,0.5506849315068493,0.07123287671232877,0.0547945205479452,0,,
622780,Angel Perdomo,angel97pe,371.0,0.10242587601078167,0.31266846361185985,0.48517520215633425,0.0646900269541779,0.03504043126684636,0,,
643478,Joe Palumbo,jpalumbo24,393.0,0.13994910941475827,0.3944020356234097,0.4020356234096692,0.017811704834605598,0.04580152671755725,0,,
656541,Sam Hilliard,samhilliard25,399.0,0.3433583959899749,0.3182957393483709,0.23809523809523808,0.06015037593984962,0.040100250626566414,0,,
607333,Beau Taylor,beauknows_13,407.0,0.09828009828009827,0.3415233415233415,0.4692874692874693,0.05405405405405406,0.036855036855036855,0,,
433589,Yusmeiro Petit,yusme48,412.0,0.2087378640776699,0.4854368932038835,0.28640776699029125,0.01699029126213592,0.0024271844660194173,0,,
642731,Thairo Estrada,thairo22estrada,454.0,0.07929515418502203,0.2356828193832599,0.5991189427312775,0.05286343612334802,0.03303964757709251,0,,
660431,Hector Perez,hector_perez45,446.0,0.14349775784753363,0.27802690582959644,0.5134529147982063,0.042600896860986545,0.02242152466367713,0,,
664926,Nick Dini,nickdini11,454.0,0.28634361233480177,0.31497797356828194,0.36123348017621143,0.028634361233480177,0.00881057268722467,0,,
452678,Asdrubal Cabrera,asdrubalcab2,474.0,0.43670886075949367,0.43248945147679324,0.12447257383966245,0.006329113924050633,0.0,0,,
660731,Anderson Tejeda,a_tejeda12,477.0,0.09853249475890985,0.4025157232704403,0.42348008385744235,0.04821802935010482,0.027253668763102725,0,,
658431,Adonis Medina,adonischael1996,485.0,0.03917525773195876,0.37938144329896906,0.5010309278350515,0.05567010309278351,0.024742268041237112,0,,
592660,Rangel Ravelo,ravelo_rangel,494.0,0.3441295546558704,0.31781376518218624,0.2793522267206478,0.04048582995951417,0.018218623481781375,0,,
671250,Jorge Ona,jorgeonapadres,501.0,0.043912175648702596,0.2874251497005988,0.5788423153692615,0.059880239520958084,0.029940119760479042,0,,
665093,Zac Grotz,zacgrotz,512.0,0.298828125,0.35546875,0.314453125,0.017578125,0.013671875,0,,
676477,Garrett Whitlock,gwhitlock_77,555.0,0.5747747747747748,0.2594594594594595,0.15315315315315314,0.007207207207207207,0.005405405405405406,0,,
502083,Zach McAllister,ZMacBC,524.0,0.26717557251908397,0.37786259541984735,0.32251908396946566,0.019083969465648856,0.013358778625954198,0,,
552640,Andrew Kittredge,amkittredge,529.0,0.22495274102079396,0.2646502835538752,0.39697542533081287,0.0661625708884688,0.04725897920604915,0,,
656548,Jordan Holloway,jordholl14,556.0,0.2014388489208633,0.34532374100719426,0.36510791366906475,0.05935251798561151,0.02877697841726619,0,,
657031,Josh Taylor,joshetaylor20,576.0,0.1597222222222222,0.390625,0.3697916666666667,0.05381944444444445,0.026041666666666668,0,,
621290,Dakota Bacus,dakotabacus33,564.0,0.3776595744680851,0.35815602836879434,0.2429078014184397,0.010638297872340425,0.010638297872340425,1,5.0,0.0
656458,Lucas Gilbreath,lucas_gilbreath,568.0,0.6073943661971831,0.2605633802816901,0.1056338028169014,0.01584507042253521,0.01056338028169014,0,,
669270,Joel Kuhnel,joelkuhnel,572.0,0.28321678321678323,0.3129370629370629,0.35664335664335667,0.024475524475524476,0.022727272727272728,0,,
629498,Johan Quezada,JQuezada25,583.0,0.6655231560891939,0.14408233276157806,0.1595197255574614,0.015437392795883362,0.015437392795883362,0,,
676831,Kodi Whitley,k_whitley21,591.0,0.41455160744500846,0.2876480541455161,0.272419627749577,0.01353637901861252,0.011844331641285956,0,,
650347,Luis Madero,luismadero20,593.0,0.37436762225969644,0.2900505902192243,0.28836424957841483,0.03204047217537943,0.01517706576728499,0,,
605894,Severino Gonzalez,chevitogonzalez,593.0,0.5413153456998314,0.25126475548060706,0.16694772344013492,0.03035413153456998,0.01011804384485666,0,,
664761,Alec Bohm,abohmfoundation,608.0,0.2746710526315789,0.4786184210526316,0.22861842105263158,0.01644736842105263,0.001644736842105263,0,,
595234,Justin Haley,justincasehaley,604.0,0.12748344370860928,0.2996688741721854,0.47516556291390727,0.057947019867549666,0.039735099337748346,0,,
676701,Alan Trejo,alantre13,605.0,0.4380165289256198,0.3421487603305785,0.18512396694214875,0.024793388429752067,0.009917355371900827,2,87.0,2.5
656913,Seth Romero,sethromero21,615.0,0.46504065040650405,0.31382113821138213,0.1821138211382114,0.01951219512195122,0.01951219512195122,0,,
640448,Kyle Finnegan,kylefinnegan22,630.0,0.23492063492063492,0.38095238095238093,0.32222222222222224,0.03333333333333333,0.02857142857142857,1,0.0,12.0
656730,Trevor Megill,trevormegill,646.0,0.2708978328173375,0.21671826625386997,0.42260061919504643,0.05572755417956656,0.034055727554179564,0,,
664139,Ian Gibaut,igibaut33,635.0,0.3732283464566929,0.29606299212598425,0.262992125984252,0.03779527559055118,0.029921259842519685,0,,
572021,James Pazos,jimmybaseball05,644.0,0.09937888198757763,0.2484472049689441,0.5481366459627329,0.06987577639751552,0.034161490683229816,0,,
663986,Trevor Stephan,tstep23,656.0,0.23170731707317074,0.4176829268292683,0.30640243902439024,0.027439024390243903,0.01676829268292683,0,,
623439,Ryan Garton,gartainian12,663.0,0.23378582202111614,0.2911010558069382,0.3559577677224736,0.07239819004524888,0.04675716440422323,0,,
600466,Raudy Read,realraudyread,681.0,0.16886930983847284,0.37591776798825255,0.37591776798825255,0.042584434654919234,0.03671071953010279,0,,
621056,Hunter Wood,hbwoody44,690.0,0.1608695652173913,0.2710144927536232,0.4782608695652174,0.04927536231884058,0.04057971014492753,0,,
594011,Rosell Herrera,rosellherrera,689.0,0.204644412191582,0.28737300435413643,0.4034833091436865,0.07402031930333818,0.030478955007256895,0,,
644428,Troy Scribner,troyscribs,694.0,0.22046109510086456,0.3270893371757925,0.38328530259365995,0.0345821325648415,0.0345821325648415,0,,
641447,Daniel Castano,daniel_casty21,697.0,0.39598278335724535,0.2769010043041607,0.2812051649928264,0.027259684361549498,0.018651362984218076,0,,
664918,Kyle Keller,keller_11,713.0,0.5483870967741935,0.26227208976157085,0.14866760168302945,0.023842917251051893,0.016830294530154277,0,,
663738,Daniel Lynch,daniel_lynch25,717.0,0.1506276150627615,0.4421199442119944,0.36541143654114366,0.02789400278940028,0.01394700139470014,0,,
446399,Brett Cecil,27BrettCecil,713.0,0.1093969144460028,0.6129032258064516,0.2664796633941094,0.008415147265077139,0.002805049088359046,0,,
621086,James Marvel,jamesmarvel12,715.0,0.36923076923076925,0.27692307692307694,0.2937062937062937,0.03636363636363636,0.023776223776223775,0,,
670090,Wyatt Mills,gwyattmills,719.0,0.4381084840055633,0.29207232267037553,0.23504867872044508,0.01808066759388039,0.016689847009735744,0,,
608700,Kevin Plawecki,kplawecki26,958.0,0.13465553235908143,0.46242171189979125,0.35281837160751567,0.033402922755741124,0.016701461377870562,0,,
623180,Seth Mejias-Brean,smejiasb5,734.0,0.13215258855585832,0.3542234332425068,0.4318801089918256,0.05313351498637602,0.02861035422343324,0,,
664701,Ben Taylor,btaylor1112,739.0,0.1975642760487145,0.29905277401894453,0.43437077131258456,0.04059539918809202,0.028416779431664412,0,,
667465,Aaron Fletcher,fletch_52,751.0,0.3395472703062583,0.36351531291611183,0.2569906790945406,0.022636484687083888,0.017310252996005325,1,116.0,0.0
656981,Peter Solomon,hundopete,763.0,0.36959370904325034,0.29226736566186107,0.2961992136304063,0.02490170380078637,0.01703800786369594,1,0.0,1.0
657117,Austen Williams,adub_44,769.0,0.3693107932379714,0.3511053315994798,0.21976592977893367,0.032509752925877766,0.027308192457737322,0,,
666931,Jared Oliva,jared_oliva41,801.0,0.1647940074906367,0.40823970037453183,0.36704119850187267,0.039950062421972535,0.019975031210986267,1,0.0,1.0
595881,Tyler Beede,tylerbeede,795.0,0.1509433962264151,0.4742138364779874,0.3371069182389937,0.018867924528301886,0.018867924528301886,0,,
541600,Wilfredo Tovar,wtovar70,787.0,0.12198221092757307,0.34942820838627703,0.46886912325285895,0.04193138500635324,0.017789072426937738,0,,
542946,Jeremy Bleich,j_bleich,794.0,0.163727959697733,0.336272040302267,0.4282115869017632,0.0491183879093199,0.022670025188916875,0,,
572227,Zach Vincej,zvincej,792.0,0.16666666666666666,0.36742424242424243,0.38762626262626265,0.050505050505050504,0.027777777777777776,0,,
676684,Will Vest,willyvest,807.0,0.4163568773234201,0.32837670384138784,0.22924411400247832,0.013630731102850062,0.012391573729863693,1,184.0,0.0
641513,Travis Demeritte,demerittetravis,806.0,0.315136476426799,0.24069478908188585,0.37344913151364767,0.04714640198511166,0.02357320099255583,8,0.0,0.0
501659,Abraham Almonte,AbrahamAlmonte,814.0,0.5921375921375921,0.22972972972972974,0.11056511056511056,0.042997542997543,0.02457002457002457,1,27.0,0.0
623434,Mike Hauschild,mikehauschild3,819.0,0.18315018315018314,0.3321123321123321,0.4249084249084249,0.03785103785103785,0.02197802197802198,0,,
593993,Jose Briceno,jmbr35,821.0,0.29598051157125455,0.5200974421437271,0.1668696711327649,0.013398294762484775,0.0036540803897685747,0,,
570257,Joely Rodriguez,joely_14,824.0,0.33495145631067963,0.28640776699029125,0.3094660194174757,0.0412621359223301,0.027912621359223302,0,,
661255,Yoan Lopez,leyva_yoan,827.0,0.154776299879081,0.3518742442563482,0.4183796856106409,0.04353083434099154,0.03143893591293833,6,1.1666666666666667,5.833333333333333
642736,Domingo Leyba,juniorl07,841.0,0.28418549346016647,0.2853745541022592,0.3555291319857313,0.04875148632580262,0.026159334126040427,0,,
657786,Jerry Vasto,JerryVasto,840.0,0.4023809523809524,0.31785714285714284,0.23095238095238096,0.03333333333333333,0.015476190476190477,3,676.6666666666666,0.6666666666666666
666182,Bo Bichette,bichettebo,873.0,0.3768613974799542,0.42955326460481097,0.1718213058419244,0.01718213058419244,0.004581901489117984,1,13.0,0.0
641401,Connor Brogdon,connorbrogdon,858.0,0.19114219114219114,0.46736596736596736,0.30303030303030304,0.024475524475524476,0.013986013986013986,0,,
624586,James Hoyt,jameshoyt51,864.0,0.0798611111111111,0.3449074074074074,0.5219907407407407,0.03125,0.02199074074074074,0,,
676840,Matt Peacock,mattp_2121,871.0,0.4799081515499426,0.25832376578645233,0.20551090700344432,0.03329506314580941,0.022962112514351322,0,,
643493,Austin Pruitt,aus13tin,910.0,0.22087912087912087,0.32967032967032966,0.37362637362637363,0.046153846153846156,0.02967032967032967,0,,
608339,Zach Green,zacharycgreen,908.0,0.18722466960352424,0.3733480176211454,0.3733480176211454,0.048458149779735685,0.01762114537444934,0,,
623474,Jimmy Herget,hergee20,909.0,0.2376237623762376,0.32453245324532454,0.35973597359735976,0.0462046204620462,0.0319031903190319,1,0.0,1.0
621097,Jacob Waguespack,jacobwag15,911.0,0.4983534577387486,0.36882546652030734,0.11964873765093303,0.0043907793633369925,0.008781558726673985,0,,
680692,Jonathan Stiever,jonathanstiever,927.0,0.3807982740021575,0.343042071197411,0.25026968716289105,0.012944983818770227,0.012944983818770227,0,,
605138,Wes Benjamin,wbenjamin12,925.0,0.20108108108108108,0.4205405405405405,0.34054054054054056,0.025945945945945945,0.011891891891891892,0,,
624513,Dom Nunez,dom_nunez9,938.0,0.21961620469083157,0.40085287846481876,0.3006396588486141,0.0511727078891258,0.02771855010660981,0,,
641929,Joseph Odom,ODOM_JOSEPH,946.0,0.3763213530655391,0.2864693446088795,0.29809725158562367,0.026427061310782242,0.012684989429175475,0,,
670036,Matt Festa,mfesta33,954.0,0.33438155136268344,0.3113207547169811,0.3029350104821803,0.029350104821802937,0.0220125786163522,0,,
650331,Lewin Diaz,lewindiaz4,964.0,0.0995850622406639,0.39730290456431533,0.4170124481327801,0.05912863070539419,0.026970954356846474,0,,
641927,Bailey Ober,baileyOB_17,1035.0,0.41835748792270533,0.28695652173913044,0.2541062801932367,0.025120772946859903,0.015458937198067632,1,118.0,0.0
608475,Dawel Lugo,lugodawel,975.0,0.06256410256410257,0.3323076923076923,0.5261538461538462,0.048205128205128206,0.03076923076923077,0,,
630263,James Bourque,jamesbourque,982.0,0.2240325865580448,0.38289205702647655,0.3574338085539715,0.017311608961303463,0.018329938900203666,0,,
676709,Ty Tice,tyctice,984.0,0.5589430894308943,0.21747967479674796,0.19715447154471544,0.01524390243902439,0.011178861788617886,0,,
575070,Enderson Franco,efranco44,982.0,0.33706720977596744,0.4226069246435845,0.21079429735234215,0.017311608961303463,0.012219959266802444,1,16.0,0.0
669424,Jimmy Lambert,jimmylambert12,1002.0,0.2375249500998004,0.3582834331337325,0.36327345309381237,0.02594810379241517,0.014970059880239521,0,,
656180,Riley Adams,rileyadams,1007.0,0.19563058589870905,0.3217477656405164,0.4170804369414101,0.044687189672293945,0.020854021847070508,0,,
606131,Luis Perdomo,lperdomo61,1006.0,0.15109343936381708,0.2803180914512923,0.4821073558648111,0.05666003976143141,0.02982107355864811,0,,
571521,Rex Brothers,rexcbrothers,1008.0,0.17559523809523808,0.3125,0.43452380952380953,0.051587301587301584,0.025793650793650792,0,,
641914,Sheldon Neuse,sheldonneuse,1004.0,0.34462151394422313,0.3346613545816733,0.2739043824701195,0.029880478087649404,0.01693227091633466,0,,
527055,Arodys Vizcaino,arovizca47,1016.0,0.03937007874015748,0.28346456692913385,0.5718503937007874,0.07775590551181102,0.027559055118110236,0,,
488721,Peter Bourjos,PeterBourjos8,1040.0,0.09423076923076923,0.4576923076923077,0.4048076923076923,0.02980769230769231,0.013461538461538462,0,,
451192,Jim Adduci,JimAdduci23,1042.0,0.373320537428023,0.2543186180422265,0.3310940499040307,0.029750479846449136,0.011516314779270634,0,,
641755,Tyler Kinley,tylerkinley30,1046.0,0.26673040152963673,0.3479923518164436,0.3279158699808795,0.03441682600382409,0.022944550669216062,0,,
547001,Cody Poteet,potweet_34,1059.0,0.336166194523135,0.35410764872521244,0.26345609065155806,0.031161473087818695,0.015108593012275733,0,,
571577,Scott Copeland,SCopeland345,1058.0,0.27977315689981097,0.31001890359168244,0.3620037807183365,0.03213610586011342,0.01606805293005671,0,,
573204,Caleb Thielbar,cthielbar56,1067.0,0.31115276476101217,0.3823805060918463,0.2736644798500469,0.01874414245548266,0.014058106841611996,0,,
642397,Gregory Soto,gregsoto30,1095.0,0.11506849315068493,0.37990867579908677,0.4146118721461187,0.0593607305936073,0.031050228310502283,2,47.0,0.0
669330,Tyler Wells,TylerW13,1169.0,0.19503849443969204,0.3438836612489307,0.3900769888793841,0.04448246364414029,0.026518391787852865,9,790.5555555555555,112.55555555555556
663765,Jake Woodford,WoodfordJake,1087.0,0.18951241950321987,0.2888684452621895,0.46182152713891444,0.03955841766329347,0.020239190432382703,0,,
664141,JT Brubaker,ItsJTBrubaker,1092.0,0.4432234432234432,0.2976190476190476,0.22527472527472528,0.0173992673992674,0.016483516483516484,0,,
641582,Matt Foster,mattfoster_14,1131.0,0.251105216622458,0.3748894783377542,0.3297966401414677,0.026525198938992044,0.01768346595932803,1,0.0,1.0
669738,Jake Noll,jake_noll,1096.0,0.36405109489051096,0.3521897810218978,0.2490875912408759,0.017335766423357664,0.017335766423357664,4,31.25,19.25
621006,Richie Martin,richiemartinjr,1094.0,0.10603290676416818,0.3592321755027422,0.47714808043875684,0.03290676416819013,0.024680073126142597,0,,
642233,Eric Yardley,eyards29,1130.0,0.18495575221238938,0.31150442477876106,0.42212389380530974,0.05221238938053097,0.02920353982300885,0,,
670042,Luke Raley,lraley20,1155.0,0.11861471861471862,0.38961038961038963,0.45541125541125543,0.024242424242424242,0.012121212121212121,0,,
592716,Adrian Sampson,ad_sampson,1150.0,0.2234782608695652,0.3191304347826087,0.3730434782608696,0.06,0.02434782608695652,0,,
650828,Edgar Santana,edgarsantana_16,1150.0,0.05652173913043478,0.32608695652173914,0.5556521739130434,0.035652173913043476,0.02608695652173913,0,,
664069,Ben Braymer,b_braymer,1159.0,0.42364106988783434,0.362381363244176,0.18895599654874892,0.013805004314063849,0.011216566005176877,6,2041.8333333333333,0.5
641851,Kyle McGowin,kylemcgowin,1161.0,0.3195521102497847,0.3496985357450474,0.2678725236864772,0.040482342807924204,0.02239448751076658,1,0.0,0.0
656821,Kevin Padlo,kevinpadlo,1164.0,0.35738831615120276,0.2757731958762887,0.2981099656357388,0.04553264604810996,0.023195876288659795,1,1.0,0.0
670970,Adrian Morejon,adrian_morejon3,1164.0,0.05670103092783505,0.3711340206185567,0.5025773195876289,0.04639175257731959,0.023195876288659795,0,,
670462,Hunter Owen,Hunter_Owen11,1178.0,0.5042444821731749,0.30220713073005095,0.16893039049235994,0.017826825127334467,0.006791171477079796,0,,
664199,Taylor Clarke,t_clarke9,1175.0,0.2927659574468085,0.3140425531914894,0.32680851063829786,0.03914893617021276,0.02723404255319149,0,,
629496,Chih-Wei Hu,cwhu1993,1174.0,0.25298126064735943,0.3049403747870528,0.3543441226575809,0.05366269165247019,0.034071550255536626,0,,
641576,Bernardo Flores Jr.,flo_rider95,1175.0,0.23914893617021277,0.3421276595744681,0.38893617021276594,0.02127659574468085,0.00851063829787234,7,36.42857142857143,16.857142857142858
592769,D.J. Snelten,DJSnelten,1186.0,0.23018549747048903,0.3524451939291737,0.34317032040472173,0.049747048903878585,0.024451939291736932,0,,
593423,Frankie Montas,frankiemontas,1200.0,0.08,0.5133333333333333,0.3416666666666667,0.045,0.02,0,,
621350,Caleb Frare,caleb_frare,1195.0,0.24518828451882846,0.299581589958159,0.40502092050209204,0.03765690376569038,0.012552301255230125,0,,
543001,Ryan Carpenter,r_carpenter22,1207.0,0.49295774647887325,0.24937862468931235,0.21292460646230324,0.029826014913007456,0.014913007456503728,0,,
664054,Cody Stashak,codystashak,1218.0,0.1272577996715928,0.43103448275862066,0.409688013136289,0.020525451559934318,0.011494252873563218,0,,
664874,Seby Zavala,__piece36,1251.0,0.0759392486011191,0.3980815347721823,0.486810551558753,0.023980815347721823,0.015187849720223821,0,,
607030,Adam McCreery,adammccreery51,1250.0,0.3808,0.2552,0.3152,0.0304,0.0184,3,0.0,0.6666666666666666
643617,Zac Reininger,Reininger18,1251.0,0.35891286970423664,0.28457234212629895,0.3085531574740208,0.0319744204636291,0.01598721023181455,0,,
595373,Jack Reinheimer,reinheimer_08,1254.0,0.17304625199362042,0.30303030303030304,0.4274322169059011,0.06299840510366826,0.03349282296650718,0,,
502179,Paolo Espino,paoloespino10,1268.0,0.3383280757097792,0.3414826498422713,0.27996845425867506,0.025236593059936908,0.01498422712933754,0,,
543867,Nik Turley,nturley108,1260.0,0.10873015873015873,0.319047619047619,0.48174603174603176,0.06984126984126984,0.020634920634920634,0,,
664789,Ka'ai Tom,just_blaze25,1296.0,0.24768518518518517,0.3896604938271605,0.32175925925925924,0.027777777777777776,0.013117283950617283,0,,
669087,Sam Huff,sirhuffington35,1365.0,0.1304029304029304,0.45054945054945056,0.36923076923076925,0.035897435897435895,0.01391941391941392,15,588.4,0.6
657681,Kyle McGrath,kylemcgrath35,1278.0,0.40375586854460094,0.392018779342723,0.16901408450704225,0.017214397496087636,0.017996870109546165,0,,
668665,Stephen Nogosek,stephennogosek,1291.0,0.28272656855151046,0.26258714175058095,0.40123934934159566,0.037180480247869865,0.016266460108443067,16,1217.1875,1.625
680704,Nick Sandlin,nick_sandlin,1308.0,0.5114678899082569,0.27446483180428133,0.18883792048929662,0.01452599388379205,0.010703363914373088,1,29.0,0.0
